GAIteration,GenerationNumber,TotalFitness,AverageFitness,HighestFitness,PopulationSize,StoppingConditionReached
iteration1,1,89,0.89,3,100,False
iteration1,2,179,1.79,4,100,False
iteration1,3,223,2.23,4,100,False
iteration1,4,271,2.71,4,100,False
iteration1,5,298,2.98,4,100,False
iteration1,6,320,3.2,4,100,False
iteration1,7,339,3.39,4,100,False
iteration1,8,358,3.58,5,100,False
iteration1,9,368,3.68,5,100,False
iteration1,10,387,3.87,5,100,False
iteration1,11,387,3.87,5,100,False
iteration1,12,405,4.05,5,100,False
iteration1,13,413,4.13,6,100,False
iteration1,14,428,4.28,6,100,False
iteration1,15,445,4.45,6,100,False
iteration1,16,457,4.57,7,100,False
iteration1,17,473,4.73,7,100,False
iteration1,18,480,4.8,7,100,False
iteration1,19,485,4.85,7,100,False
iteration1,20,492,4.92,7,100,False
iteration1,21,514,5.14,7,100,False
iteration1,22,524,5.24,7,100,False
iteration1,23,531,5.31,7,100,False
iteration1,24,551,5.51,7,100,False
iteration1,25,566,5.66,7,100,False
iteration1,26,576,5.76,7,100,False
iteration1,27,595,5.95,7,100,False
iteration1,28,600,6.0,7,100,False
iteration1,29,608,6.08,7,100,False
iteration1,30,615,6.15,7,100,False
iteration1,31,635,6.35,7,100,False
iteration1,32,648,6.48,8,100,False
iteration1,33,651,6.51,8,100,False
iteration1,34,666,6.66,8,100,False
iteration1,35,669,6.69,8,100,False
iteration1,36,675,6.75,8,100,False
iteration1,37,676,6.76,8,100,False
iteration1,38,685,6.85,8,100,False
iteration1,39,682,6.82,8,100,False
iteration1,40,684,6.84,8,100,False
iteration1,41,696,6.96,8,100,False
iteration1,42,701,7.01,8,100,False
iteration1,43,707,7.07,8,100,False
iteration1,44,719,7.19,8,100,False
iteration1,45,718,7.18,8,100,False
iteration1,46,728,7.28,9,100,False
iteration1,47,733,7.33,9,100,False
iteration1,48,740,7.4,9,100,False
iteration1,49,744,7.44,9,100,False
iteration1,50,763,7.63,9,100,False
iteration1,51,771,7.71,9,100,False
iteration1,52,776,7.76,9,100,False
iteration1,53,788,7.88,9,100,False
iteration1,54,807,8.07,10,100,True
iteration2,1,118,1.18,4,100,False
iteration2,2,212,2.12,6,100,False
iteration2,3,289,2.89,6,100,False
iteration2,4,374,3.74,6,100,False
iteration2,5,412,4.12,6,100,False
iteration2,6,473,4.73,6,100,False
iteration2,7,500,5.0,6,100,False
iteration2,8,523,5.23,7,100,False
iteration2,9,548,5.48,7,100,False
iteration2,10,558,5.58,7,100,False
iteration2,11,565,5.65,7,100,False
iteration2,12,592,5.92,7,100,False
iteration2,13,607,6.07,7,100,False
iteration2,14,613,6.13,7,100,False
iteration2,15,623,6.23,7,100,False
iteration2,16,637,6.37,8,100,False
iteration2,17,639,6.39,8,100,False
iteration2,18,649,6.49,8,100,False
iteration2,19,665,6.65,8,100,False
iteration2,20,672,6.72,8,100,False
iteration2,21,678,6.78,8,100,False
iteration2,22,682,6.82,8,100,False
iteration2,23,686,6.86,8,100,False
iteration2,24,693,6.93,8,100,False
iteration2,25,702,7.02,8,100,False
iteration2,26,703,7.03,8,100,False
iteration2,27,719,7.19,8,100,False
iteration2,28,718,7.18,8,100,False
iteration2,29,718,7.18,8,100,False
iteration2,30,726,7.26,8,100,False
iteration2,31,743,7.43,8,100,False
iteration2,32,758,7.58,9,100,False
iteration2,33,762,7.62,9,100,False
iteration2,34,759,7.59,9,100,False
iteration2,35,766,7.66,9,100,False
iteration2,36,776,7.76,9,100,False
iteration2,37,788,7.88,9,100,False
iteration2,38,798,7.98,9,100,False
iteration2,39,806,8.06,10,100,True
iteration3,1,96,0.96,4,100,False
iteration3,2,182,1.82,4,100,False
iteration3,3,227,2.27,4,100,False
iteration3,4,283,2.83,5,100,False
iteration3,5,321,3.21,5,100,False
iteration3,6,330,3.3,5,100,False
iteration3,7,352,3.52,5,100,False
iteration3,8,381,3.81,5,100,False
iteration3,9,403,4.03,5,100,False
iteration3,10,420,4.2,5,100,False
iteration3,11,434,4.34,6,100,False
iteration3,12,442,4.42,6,100,False
iteration3,13,448,4.48,6,100,False
iteration3,14,461,4.61,7,100,False
iteration3,15,484,4.84,7,100,False
iteration3,16,505,5.05,7,100,False
iteration3,17,522,5.22,7,100,False
iteration3,18,536,5.36,7,100,False
iteration3,19,559,5.59,7,100,False
iteration3,20,574,5.74,8,100,False
iteration3,21,581,5.81,8,100,False
iteration3,22,610,6.1,8,100,False
iteration3,23,631,6.31,8,100,False
iteration3,24,652,6.52,8,100,False
iteration3,25,652,6.52,8,100,False
iteration3,26,658,6.58,8,100,False
iteration3,27,665,6.65,8,100,False
iteration3,28,670,6.7,8,100,False
iteration3,29,684,6.84,9,100,False
iteration3,30,687,6.87,9,100,False
iteration3,31,708,7.08,9,100,False
iteration3,32,723,7.23,9,100,False
iteration3,33,723,7.23,9,100,False
iteration3,34,729,7.29,9,100,False
iteration3,35,738,7.38,9,100,False
iteration3,36,756,7.56,9,100,False
iteration3,37,768,7.68,9,100,False
iteration3,38,771,7.71,9,100,False
iteration3,39,763,7.63,9,100,False
iteration3,40,770,7.7,9,100,False
iteration3,41,785,7.85,9,100,False
iteration3,42,792,7.92,9,100,False
iteration3,43,792,7.92,9,100,False
iteration3,44,801,8.01,9,100,False
iteration3,45,813,8.13,9,100,False
iteration3,46,827,8.27,9,100,False
iteration3,47,834,8.34,9,100,False
iteration3,48,840,8.4,9,100,False
iteration3,49,843,8.43,9,100,False
iteration3,50,850,8.5,9,100,False
iteration3,51,859,8.59,9,100,False
iteration3,52,860,8.6,9,100,False
iteration3,53,863,8.63,9,100,False
iteration3,54,870,8.7,9,100,False
iteration3,55,871,8.71,10,100,True
iteration4,1,110,1.1,4,100,False
iteration4,2,202,2.02,4,100,False
iteration4,3,257,2.57,5,100,False
iteration4,4,333,3.33,5,100,False
iteration4,5,374,3.74,5,100,False
iteration4,6,399,3.99,5,100,False
iteration4,7,412,4.12,5,100,False
iteration4,8,431,4.31,5,100,False
iteration4,9,440,4.4,5,100,False
iteration4,10,447,4.47,6,100,False
iteration4,11,469,4.69,6,100,False
iteration4,12,493,4.93,6,100,False
iteration4,13,501,5.01,6,100,False
iteration4,14,506,5.06,6,100,False
iteration4,15,512,5.12,6,100,False
iteration4,16,524,5.24,7,100,False
iteration4,17,526,5.26,7,100,False
iteration4,18,535,5.35,7,100,False
iteration4,19,533,5.33,7,100,False
iteration4,20,542,5.42,7,100,False
iteration4,21,556,5.56,7,100,False
iteration4,22,564,5.64,7,100,False
iteration4,23,573,5.73,7,100,False
iteration4,24,574,5.74,7,100,False
iteration4,25,576,5.76,7,100,False
iteration4,26,584,5.84,7,100,False
iteration4,27,592,5.92,7,100,False
iteration4,28,600,6.0,7,100,False
iteration4,29,613,6.13,7,100,False
iteration4,30,614,6.14,7,100,False
iteration4,31,618,6.18,7,100,False
iteration4,32,626,6.26,7,100,False
iteration4,33,625,6.25,7,100,False
iteration4,34,629,6.29,7,100,False
iteration4,35,629,6.29,7,100,False
iteration4,36,629,6.29,7,100,False
iteration4,37,634,6.34,7,100,False
iteration4,38,639,6.39,7,100,False
iteration4,39,645,6.45,7,100,False
iteration4,40,649,6.49,8,100,False
iteration4,41,650,6.5,8,100,False
iteration4,42,649,6.49,8,100,False
iteration4,43,653,6.53,8,100,False
iteration4,44,651,6.51,8,100,False
iteration4,45,659,6.59,8,100,False
iteration4,46,664,6.64,8,100,False
iteration4,47,668,6.68,8,100,False
iteration4,48,678,6.78,8,100,False
iteration4,49,689,6.89,8,100,False
iteration4,50,695,6.95,8,100,False
iteration4,51,689,6.89,8,100,False
iteration4,52,699,6.99,8,100,False
iteration4,53,716,7.16,8,100,False
iteration4,54,720,7.2,8,100,False
iteration4,55,737,7.37,8,100,False
iteration4,56,741,7.41,8,100,False
iteration4,57,760,7.6,8,100,False
iteration4,58,771,7.71,8,100,False
iteration4,59,771,7.71,9,100,False
iteration4,60,766,7.66,9,100,False
iteration4,61,767,7.67,9,100,False
iteration4,62,764,7.64,9,100,False
iteration4,63,774,7.74,9,100,False
iteration4,64,779,7.79,9,100,False
iteration4,65,793,7.93,9,100,False
iteration4,66,804,8.04,9,100,False
iteration4,67,804,8.04,10,100,True
iteration5,1,92,0.92,3,100,False
iteration5,2,170,1.7,4,100,False
iteration5,3,216,2.16,4,100,False
iteration5,4,271,2.71,4,100,False
iteration5,5,311,3.11,5,100,False
iteration5,6,340,3.4,5,100,False
iteration5,7,357,3.57,5,100,False
iteration5,8,375,3.75,5,100,False
iteration5,9,392,3.92,5,100,False
iteration5,10,398,3.98,5,100,False
iteration5,11,416,4.16,5,100,False
iteration5,12,415,4.15,6,100,False
iteration5,13,420,4.2,6,100,False
iteration5,14,442,4.42,6,100,False
iteration5,15,456,4.56,6,100,False
iteration5,16,465,4.65,6,100,False
iteration5,17,488,4.88,7,100,False
iteration5,18,489,4.89,7,100,False
iteration5,19,493,4.93,7,100,False
iteration5,20,504,5.04,7,100,False
iteration5,21,524,5.24,7,100,False
iteration5,22,533,5.33,7,100,False
iteration5,23,550,5.5,7,100,False
iteration5,24,587,5.87,7,100,False
iteration5,25,588,5.88,7,100,False
iteration5,26,606,6.06,7,100,False
iteration5,27,623,6.23,7,100,False
iteration5,28,622,6.22,7,100,False
iteration5,29,635,6.35,7,100,False
iteration5,30,650,6.5,8,100,False
iteration5,31,657,6.57,8,100,False
iteration5,32,667,6.67,8,100,False
iteration5,33,674,6.74,8,100,False
iteration5,34,678,6.78,8,100,False
iteration5,35,681,6.81,8,100,False
iteration5,36,693,6.93,8,100,False
iteration5,37,696,6.96,8,100,False
iteration5,38,692,6.92,8,100,False
iteration5,39,703,7.03,8,100,False
iteration5,40,698,6.98,8,100,False
iteration5,41,702,7.02,8,100,False
iteration5,42,702,7.02,8,100,False
iteration5,43,699,6.99,8,100,False
iteration5,44,720,7.2,8,100,False
iteration5,45,723,7.23,8,100,False
iteration5,46,727,7.27,8,100,False
iteration5,47,729,7.29,8,100,False
iteration5,48,733,7.33,8,100,False
iteration5,49,742,7.42,8,100,False
iteration5,50,745,7.45,8,100,False
iteration5,51,753,7.53,8,100,False
iteration5,52,769,7.69,8,100,False
iteration5,53,772,7.72,8,100,False
iteration5,54,774,7.74,8,100,False
iteration5,55,776,7.76,8,100,False
iteration5,56,775,7.75,9,100,False
iteration5,57,771,7.71,9,100,False
iteration5,58,775,7.75,9,100,False
iteration5,59,785,7.85,9,100,False
iteration5,60,798,7.98,9,100,False
iteration5,61,798,7.98,9,100,False
iteration5,62,801,8.01,9,100,False
iteration5,63,800,8.0,9,100,False
iteration5,64,803,8.03,10,100,True
iteration6,1,96,0.96,5,100,False
iteration6,2,238,2.38,5,100,False
iteration6,3,316,3.16,5,100,False
iteration6,4,384,3.84,6,100,False
iteration6,5,416,4.16,6,100,False
iteration6,6,437,4.37,6,100,False
iteration6,7,463,4.63,6,100,False
iteration6,8,475,4.75,6,100,False
iteration6,9,491,4.91,7,100,False
iteration6,10,502,5.02,7,100,False
iteration6,11,524,5.24,7,100,False
iteration6,12,537,5.37,7,100,False
iteration6,13,549,5.49,7,100,False
iteration6,14,542,5.42,7,100,False
iteration6,15,567,5.67,7,100,False
iteration6,16,572,5.72,7,100,False
iteration6,17,577,5.77,7,100,False
iteration6,18,588,5.88,8,100,False
iteration6,19,621,6.21,8,100,False
iteration6,20,646,6.46,8,100,False
iteration6,21,647,6.47,8,100,False
iteration6,22,660,6.6,8,100,False
iteration6,23,675,6.75,8,100,False
iteration6,24,673,6.73,8,100,False
iteration6,25,680,6.8,8,100,False
iteration6,26,685,6.85,8,100,False
iteration6,27,697,6.97,8,100,False
iteration6,28,701,7.01,8,100,False
iteration6,29,703,7.03,9,100,False
iteration6,30,717,7.17,9,100,False
iteration6,31,721,7.21,9,100,False
iteration6,32,727,7.27,9,100,False
iteration6,33,746,7.46,9,100,False
iteration6,34,751,7.51,9,100,False
iteration6,35,755,7.55,9,100,False
iteration6,36,752,7.52,9,100,False
iteration6,37,753,7.53,9,100,False
iteration6,38,758,7.58,9,100,False
iteration6,39,759,7.59,9,100,False
iteration6,40,763,7.63,9,100,False
iteration6,41,768,7.68,9,100,False
iteration6,42,776,7.76,9,100,False
iteration6,43,775,7.75,9,100,False
iteration6,44,782,7.82,9,100,False
iteration6,45,788,7.88,9,100,False
iteration6,46,791,7.91,9,100,False
iteration6,47,801,8.01,9,100,False
iteration6,48,808,8.08,9,100,False
iteration6,49,806,8.06,9,100,False
iteration6,50,816,8.16,9,100,False
iteration6,51,813,8.13,9,100,False
iteration6,52,813,8.13,9,100,False
iteration6,53,807,8.07,9,100,False
iteration6,54,815,8.15,9,100,False
iteration6,55,825,8.25,9,100,False
iteration6,56,835,8.35,9,100,False
iteration6,57,837,8.37,9,100,False
iteration6,58,840,8.4,9,100,False
iteration6,59,846,8.46,9,100,False
iteration6,60,850,8.5,9,100,False
iteration6,61,852,8.52,9,100,False
iteration6,62,854,8.54,9,100,False
iteration6,63,863,8.63,9,100,False
iteration6,64,871,8.71,9,100,False
iteration6,65,876,8.76,9,100,False
iteration6,66,881,8.81,9,100,False
iteration6,67,888,8.88,9,100,False
iteration6,68,888,8.88,9,100,False
iteration6,69,894,8.94,9,100,False
iteration6,70,895,8.95,9,100,False
iteration6,71,893,8.93,9,100,False
iteration6,72,894,8.94,9,100,False
iteration6,73,891,8.91,9,100,False
iteration6,74,881,8.81,9,100,False
iteration6,75,883,8.83,9,100,False
iteration6,76,876,8.76,9,100,False
iteration6,77,875,8.75,9,100,False
iteration6,78,882,8.82,10,100,True
iteration7,1,82,0.82,4,100,False
iteration7,2,196,1.96,4,100,False
iteration7,3,262,2.62,5,100,False
iteration7,4,306,3.06,6,100,False
iteration7,5,334,3.34,6,100,False
iteration7,6,352,3.52,6,100,False
iteration7,7,387,3.87,6,100,False
iteration7,8,414,4.14,6,100,False
iteration7,9,463,4.63,6,100,False
iteration7,10,493,4.93,6,100,False
iteration7,11,508,5.08,6,100,False
iteration7,12,527,5.27,6,100,False
iteration7,13,531,5.31,6,100,False
iteration7,14,547,5.47,6,100,False
iteration7,15,553,5.53,6,100,False
iteration7,16,567,5.67,6,100,False
iteration7,17,572,5.72,6,100,False
iteration7,18,569,5.69,7,100,False
iteration7,19,584,5.84,7,100,False
iteration7,20,594,5.94,7,100,False
iteration7,21,602,6.02,7,100,False
iteration7,22,607,6.07,7,100,False
iteration7,23,618,6.18,7,100,False
iteration7,24,626,6.26,7,100,False
iteration7,25,625,6.25,7,100,False
iteration7,26,631,6.31,8,100,False
iteration7,27,638,6.38,8,100,False
iteration7,28,649,6.49,8,100,False
iteration7,29,664,6.64,8,100,False
iteration7,30,679,6.79,8,100,False
iteration7,31,681,6.81,8,100,False
iteration7,32,695,6.95,8,100,False
iteration7,33,706,7.06,8,100,False
iteration7,34,718,7.18,8,100,False
iteration7,35,724,7.24,8,100,False
iteration7,36,722,7.22,8,100,False
iteration7,37,724,7.24,8,100,False
iteration7,38,739,7.39,8,100,False
iteration7,39,736,7.36,8,100,False
iteration7,40,744,7.44,8,100,False
iteration7,41,752,7.52,8,100,False
iteration7,42,760,7.6,8,100,False
iteration7,43,770,7.7,8,100,False
iteration7,44,777,7.77,8,100,False
iteration7,45,782,7.82,8,100,False
iteration7,46,786,7.86,8,100,False
iteration7,47,796,7.96,8,100,False
iteration7,48,794,7.94,8,100,False
iteration7,49,794,7.94,8,100,False
iteration7,50,794,7.94,8,100,False
iteration7,51,794,7.94,8,100,False
iteration7,52,794,7.94,9,100,False
iteration7,53,797,7.97,9,100,False
iteration7,54,804,8.04,9,100,False
iteration7,55,811,8.11,9,100,False
iteration7,56,819,8.19,9,100,False
iteration7,57,810,8.1,9,100,False
iteration7,58,814,8.14,9,100,False
iteration7,59,819,8.19,9,100,False
iteration7,60,828,8.28,9,100,False
iteration7,61,839,8.39,9,100,False
iteration7,62,851,8.51,9,100,False
iteration7,63,854,8.54,9,100,False
iteration7,64,867,8.67,9,100,False
iteration7,65,869,8.69,9,100,False
iteration7,66,866,8.66,9,100,False
iteration7,67,858,8.58,9,100,False
iteration7,68,872,8.72,9,100,False
iteration7,69,873,8.73,9,100,False
iteration7,70,869,8.69,9,100,False
iteration7,71,872,8.72,9,100,False
iteration7,72,880,8.8,9,100,False
iteration7,73,881,8.81,9,100,False
iteration7,74,892,8.92,10,100,True
iteration8,1,94,0.94,4,100,False
iteration8,2,197,1.97,5,100,False
iteration8,3,269,2.69,5,100,False
iteration8,4,314,3.14,5,100,False
iteration8,5,353,3.53,5,100,False
iteration8,6,392,3.92,6,100,False
iteration8,7,417,4.17,6,100,False
iteration8,8,449,4.49,6,100,False
iteration8,9,470,4.7,6,100,False
iteration8,10,495,4.95,6,100,False
iteration8,11,508,5.08,6,100,False
iteration8,12,520,5.2,6,100,False
iteration8,13,528,5.28,6,100,False
iteration8,14,537,5.37,6,100,False
iteration8,15,544,5.44,6,100,False
iteration8,16,552,5.52,7,100,False
iteration8,17,560,5.6,8,100,False
iteration8,18,564,5.64,8,100,False
iteration8,19,575,5.75,8,100,False
iteration8,20,586,5.86,8,100,False
iteration8,21,597,5.97,8,100,False
iteration8,22,607,6.07,8,100,False
iteration8,23,610,6.1,8,100,False
iteration8,24,621,6.21,8,100,False
iteration8,25,621,6.21,8,100,False
iteration8,26,642,6.42,8,100,False
iteration8,27,652,6.52,8,100,False
iteration8,28,658,6.58,8,100,False
iteration8,29,671,6.71,8,100,False
iteration8,30,664,6.64,8,100,False
iteration8,31,660,6.6,8,100,False
iteration8,32,675,6.75,8,100,False
iteration8,33,680,6.8,8,100,False
iteration8,34,687,6.87,8,100,False
iteration8,35,699,6.99,8,100,False
iteration8,36,704,7.04,8,100,False
iteration8,37,728,7.28,8,100,False
iteration8,38,739,7.39,9,100,False
iteration8,39,743,7.43,9,100,False
iteration8,40,748,7.48,9,100,False
iteration8,41,761,7.61,9,100,False
iteration8,42,763,7.63,9,100,False
iteration8,43,770,7.7,9,100,False
iteration8,44,780,7.8,9,100,False
iteration8,45,802,8.02,9,100,False
iteration8,46,803,8.03,9,100,False
iteration8,47,810,8.1,9,100,False
iteration8,48,817,8.17,9,100,False
iteration8,49,811,8.11,9,100,False
iteration8,50,821,8.21,9,100,False
iteration8,51,821,8.21,9,100,False
iteration8,52,828,8.28,9,100,False
iteration8,53,831,8.31,9,100,False
iteration8,54,840,8.4,9,100,False
iteration8,55,841,8.41,9,100,False
iteration8,56,849,8.49,9,100,False
iteration8,57,852,8.52,9,100,False
iteration8,58,859,8.59,9,100,False
iteration8,59,866,8.66,9,100,False
iteration8,60,880,8.8,9,100,False
iteration8,61,884,8.84,9,100,False
iteration8,62,880,8.8,9,100,False
iteration8,63,883,8.83,9,100,False
iteration8,64,882,8.82,9,100,False
iteration8,65,887,8.87,9,100,False
iteration8,66,889,8.89,9,100,False
iteration8,67,890,8.9,9,100,False
iteration8,68,887,8.87,9,100,False
iteration8,69,885,8.85,9,100,False
iteration8,70,889,8.89,9,100,False
iteration8,71,890,8.9,10,100,True
iteration9,1,96,0.96,4,100,False
iteration9,2,191,1.91,5,100,False
iteration9,3,243,2.43,5,100,False
iteration9,4,275,2.75,5,100,False
iteration9,5,295,2.95,5,100,False
iteration9,6,327,3.27,6,100,False
iteration9,7,368,3.68,6,100,False
iteration9,8,402,4.02,6,100,False
iteration9,9,420,4.2,6,100,False
iteration9,10,445,4.45,6,100,False
iteration9,11,463,4.63,6,100,False
iteration9,12,474,4.74,6,100,False
iteration9,13,486,4.86,6,100,False
iteration9,14,481,4.81,6,100,False
iteration9,15,507,5.07,7,100,False
iteration9,16,521,5.21,7,100,False
iteration9,17,543,5.43,7,100,False
iteration9,18,558,5.58,7,100,False
iteration9,19,566,5.66,7,100,False
iteration9,20,574,5.74,7,100,False
iteration9,21,599,5.99,8,100,False
iteration9,22,597,5.97,8,100,False
iteration9,23,601,6.01,8,100,False
iteration9,24,615,6.15,8,100,False
iteration9,25,637,6.37,8,100,False
iteration9,26,639,6.39,8,100,False
iteration9,27,651,6.51,8,100,False
iteration9,28,653,6.53,8,100,False
iteration9,29,655,6.55,8,100,False
iteration9,30,678,6.78,8,100,False
iteration9,31,684,6.84,8,100,False
iteration9,32,681,6.81,8,100,False
iteration9,33,705,7.05,8,100,False
iteration9,34,713,7.13,8,100,False
iteration9,35,719,7.19,9,100,False
iteration9,36,727,7.27,9,100,False
iteration9,37,736,7.36,9,100,False
iteration9,38,749,7.49,9,100,False
iteration9,39,758,7.58,9,100,False
iteration9,40,753,7.53,9,100,False
iteration9,41,760,7.6,9,100,False
iteration9,42,775,7.75,9,100,False
iteration9,43,791,7.91,9,100,False
iteration9,44,791,7.91,9,100,False
iteration9,45,795,7.95,9,100,False
iteration9,46,802,8.02,9,100,False
iteration9,47,808,8.08,9,100,False
iteration9,48,818,8.18,9,100,False
iteration9,49,814,8.14,9,100,False
iteration9,50,806,8.06,9,100,False
iteration9,51,811,8.11,9,100,False
iteration9,52,818,8.18,9,100,False
iteration9,53,832,8.32,9,100,False
iteration9,54,845,8.45,9,100,False
iteration9,55,855,8.55,9,100,False
iteration9,56,869,8.69,9,100,False
iteration9,57,857,8.57,9,100,False
iteration9,58,863,8.63,9,100,False
iteration9,59,870,8.7,9,100,False
iteration9,60,876,8.76,10,100,True
iteration10,1,104,1.04,4,100,False
iteration10,2,212,2.12,5,100,False
iteration10,3,271,2.71,5,100,False
iteration10,4,305,3.05,5,100,False
iteration10,5,373,3.73,5,100,False
iteration10,6,409,4.09,5,100,False
iteration10,7,443,4.43,5,100,False
iteration10,8,454,4.54,5,100,False
iteration10,9,461,4.61,5,100,False
iteration10,10,471,4.71,5,100,False
iteration10,11,490,4.9,5,100,False
iteration10,12,487,4.87,5,100,False
iteration10,13,492,4.92,5,100,False
iteration10,14,497,4.97,6,100,False
iteration10,15,499,4.99,6,100,False
iteration10,16,503,5.03,6,100,False
iteration10,17,506,5.06,6,100,False
iteration10,18,511,5.11,6,100,False
iteration10,19,514,5.14,6,100,False
iteration10,20,521,5.21,7,100,False
iteration10,21,530,5.3,7,100,False
iteration10,22,559,5.59,7,100,False
iteration10,23,582,5.82,7,100,False
iteration10,24,603,6.03,7,100,False
iteration10,25,620,6.2,8,100,False
iteration10,26,627,6.27,8,100,False
iteration10,27,638,6.38,8,100,False
iteration10,28,656,6.56,8,100,False
iteration10,29,668,6.68,8,100,False
iteration10,30,672,6.72,8,100,False
iteration10,31,675,6.75,8,100,False
iteration10,32,685,6.85,8,100,False
iteration10,33,695,6.95,8,100,False
iteration10,34,692,6.92,8,100,False
iteration10,35,691,6.91,8,100,False
iteration10,36,701,7.01,8,100,False
iteration10,37,705,7.05,8,100,False
iteration10,38,701,7.01,8,100,False
iteration10,39,705,7.05,8,100,False
iteration10,40,723,7.23,8,100,False
iteration10,41,734,7.34,9,100,False
iteration10,42,746,7.46,9,100,False
iteration10,43,756,7.56,9,100,False
iteration10,44,768,7.68,9,100,False
iteration10,45,773,7.73,9,100,False
iteration10,46,774,7.74,9,100,False
iteration10,47,789,7.89,9,100,False
iteration10,48,803,8.03,9,100,False
iteration10,49,799,7.99,9,100,False
iteration10,50,800,8.0,9,100,False
iteration10,51,806,8.06,9,100,False
iteration10,52,815,8.15,9,100,False
iteration10,53,817,8.17,9,100,False
iteration10,54,820,8.2,9,100,False
iteration10,55,822,8.22,9,100,False
iteration10,56,830,8.3,9,100,False
iteration10,57,835,8.35,9,100,False
iteration10,58,835,8.35,9,100,False
iteration10,59,840,8.4,9,100,False
iteration10,60,840,8.4,9,100,False
iteration10,61,847,8.47,9,100,False
iteration10,62,842,8.42,9,100,False
iteration10,63,844,8.44,9,100,False
iteration10,64,852,8.52,9,100,False
iteration10,65,855,8.55,9,100,False
iteration10,66,867,8.67,9,100,False
iteration10,67,873,8.73,9,100,False
iteration10,68,877,8.77,9,100,False
iteration10,69,876,8.76,9,100,False
iteration10,70,874,8.74,9,100,False
iteration10,71,877,8.77,9,100,False
iteration10,72,876,8.76,9,100,False
iteration10,73,874,8.74,9,100,False
iteration10,74,880,8.8,9,100,False
iteration10,75,885,8.85,9,100,False
iteration10,76,882,8.82,9,100,False
iteration10,77,881,8.81,9,100,False
iteration10,78,884,8.84,9,100,False
iteration10,79,882,8.82,9,100,False
iteration10,80,887,8.87,9,100,False
iteration10,81,885,8.85,9,100,False
iteration10,82,880,8.8,10,100,True
iteration11,1,96,0.96,4,100,False
iteration11,2,201,2.01,6,100,False
iteration11,3,297,2.97,7,100,False
iteration11,4,380,3.8,7,100,False
iteration11,5,427,4.27,7,100,False
iteration11,6,474,4.74,7,100,False
iteration11,7,533,5.33,7,100,False
iteration11,8,579,5.79,8,100,False
iteration11,9,596,5.96,8,100,False
iteration11,10,613,6.13,8,100,False
iteration11,11,640,6.4,8,100,False
iteration11,12,653,6.53,8,100,False
iteration11,13,663,6.63,8,100,False
iteration11,14,667,6.67,8,100,False
iteration11,15,671,6.71,8,100,False
iteration11,16,679,6.79,8,100,False
iteration11,17,676,6.76,8,100,False
iteration11,18,683,6.83,8,100,False
iteration11,19,698,6.98,8,100,False
iteration11,20,716,7.16,8,100,False
iteration11,21,726,7.26,8,100,False
iteration11,22,727,7.27,8,100,False
iteration11,23,734,7.34,9,100,False
iteration11,24,749,7.49,9,100,False
iteration11,25,756,7.56,9,100,False
iteration11,26,781,7.81,9,100,False
iteration11,27,791,7.91,9,100,False
iteration11,28,791,7.91,9,100,False
iteration11,29,794,7.94,9,100,False
iteration11,30,793,7.93,9,100,False
iteration11,31,800,8.0,9,100,False
iteration11,32,808,8.08,9,100,False
iteration11,33,817,8.17,9,100,False
iteration11,34,821,8.21,9,100,False
iteration11,35,828,8.28,9,100,False
iteration11,36,832,8.32,9,100,False
iteration11,37,839,8.39,9,100,False
iteration11,38,844,8.44,9,100,False
iteration11,39,853,8.53,9,100,False
iteration11,40,857,8.57,9,100,False
iteration11,41,859,8.59,9,100,False
iteration11,42,858,8.58,10,100,True
iteration12,1,89,0.89,4,100,False
iteration12,2,181,1.81,4,100,False
iteration12,3,237,2.37,5,100,False
iteration12,4,305,3.05,5,100,False
iteration12,5,337,3.37,5,100,False
iteration12,6,358,3.58,6,100,False
iteration12,7,389,3.89,6,100,False
iteration12,8,421,4.21,6,100,False
iteration12,9,454,4.54,6,100,False
iteration12,10,475,4.75,6,100,False
iteration12,11,492,4.92,6,100,False
iteration12,12,508,5.08,6,100,False
iteration12,13,514,5.14,6,100,False
iteration12,14,529,5.29,6,100,False
iteration12,15,538,5.38,6,100,False
iteration12,16,548,5.48,6,100,False
iteration12,17,557,5.57,6,100,False
iteration12,18,564,5.64,6,100,False
iteration12,19,575,5.75,6,100,False
iteration12,20,583,5.83,6,100,False
iteration12,21,590,5.9,7,100,False
iteration12,22,591,5.91,7,100,False
iteration12,23,592,5.92,7,100,False
iteration12,24,600,6.0,7,100,False
iteration12,25,608,6.08,8,100,False
iteration12,26,606,6.06,8,100,False
iteration12,27,616,6.16,8,100,False
iteration12,28,619,6.19,8,100,False
iteration12,29,619,6.19,8,100,False
iteration12,30,624,6.24,8,100,False
iteration12,31,637,6.37,8,100,False
iteration12,32,650,6.5,8,100,False
iteration12,33,663,6.63,8,100,False
iteration12,34,675,6.75,8,100,False
iteration12,35,682,6.82,8,100,False
iteration12,36,679,6.79,8,100,False
iteration12,37,694,6.94,8,100,False
iteration12,38,684,6.84,8,100,False
iteration12,39,682,6.82,8,100,False
iteration12,40,689,6.89,8,100,False
iteration12,41,705,7.05,8,100,False
iteration12,42,715,7.15,9,100,False
iteration12,43,730,7.3,9,100,False
iteration12,44,747,7.47,9,100,False
iteration12,45,753,7.53,9,100,False
iteration12,46,755,7.55,9,100,False
iteration12,47,759,7.59,9,100,False
iteration12,48,759,7.59,9,100,False
