GAIteration,GenerationNumber,TotalFitness,AverageFitness,HighestFitness,PopulationSize,StoppingConditionReached
iteration1,1,86,0.86,3,100,False
iteration1,2,240,2.4,4,100,False
iteration1,3,391,3.91,5,100,False
iteration1,4,434,4.34,5,100,False
iteration1,5,500,5.0,5,100,False
iteration1,6,500,5.0,5,100,False
iteration1,7,501,5.01,6,100,False
iteration1,8,532,5.32,7,100,False
iteration1,9,641,6.41,7,100,False
iteration1,10,699,6.99,7,100,False
iteration1,11,700,7.0,7,100,False
iteration1,12,700,7.0,7,100,False
iteration1,13,699,6.99,7,100,False
iteration1,14,698,6.98,7,100,False
iteration1,15,701,7.01,8,100,False
iteration1,16,736,7.36,9,100,False
iteration1,17,865,8.65,9,100,False
iteration1,18,898,8.98,9,100,False
iteration1,19,899,8.99,9,100,False
iteration1,20,899,8.99,9,100,False
iteration1,21,900,9.0,9,100,False
iteration1,22,900,9.0,9,100,False
iteration1,23,899,8.99,9,100,False
iteration1,24,899,8.99,9,100,False
iteration1,25,898,8.98,9,100,False
iteration1,26,899,8.99,9,100,False
iteration1,27,900,9.0,9,100,False
iteration1,28,898,8.98,9,100,False
iteration1,29,898,8.98,9,100,False
iteration1,30,899,8.99,9,100,False
iteration1,31,900,9.0,9,100,False
iteration1,32,900,9.0,9,100,False
iteration1,33,899,8.99,9,100,False
iteration1,34,899,8.99,9,100,False
iteration1,35,899,8.99,9,100,False
iteration1,36,900,9.0,9,100,False
iteration1,37,898,8.98,9,100,False
iteration1,38,899,8.99,9,100,False
iteration1,39,898,8.98,9,100,False
iteration1,40,899,8.99,9,100,False
iteration1,41,900,9.0,9,100,False
iteration1,42,899,8.99,9,100,False
iteration1,43,897,8.97,9,100,False
iteration1,44,899,8.99,9,100,False
iteration1,45,899,8.99,9,100,False
iteration1,46,900,9.0,10,100,True
iteration2,1,91,0.91,4,100,False
iteration2,2,278,2.78,4,100,False
iteration2,3,399,3.99,5,100,False
iteration2,4,426,4.26,6,100,False
iteration2,5,516,5.16,6,100,False
iteration2,6,594,5.94,6,100,False
iteration2,7,600,6.0,7,100,False
iteration2,8,625,6.25,7,100,False
iteration2,9,700,7.0,7,100,False
iteration2,10,700,7.0,7,100,False
iteration2,11,700,7.0,7,100,False
iteration2,12,700,7.0,7,100,False
iteration2,13,701,7.01,8,100,False
iteration2,14,717,7.17,8,100,False
iteration2,15,800,8.0,8,100,False
iteration2,16,800,8.0,8,100,False
iteration2,17,800,8.0,8,100,False
iteration2,18,800,8.0,9,100,False
iteration2,19,827,8.27,9,100,False
iteration2,20,899,8.99,10,100,True
iteration3,1,94,0.94,3,100,False
iteration3,2,269,2.69,6,100,False
iteration3,3,532,5.32,7,100,False
iteration3,4,619,6.19,7,100,False
iteration3,5,700,7.0,7,100,False
iteration3,6,700,7.0,7,100,False
iteration3,7,700,7.0,7,100,False
iteration3,8,700,7.0,7,100,False
iteration3,9,701,7.01,8,100,False
iteration3,10,715,7.15,8,100,False
iteration3,11,798,7.98,9,100,False
iteration3,12,824,8.24,9,100,False
iteration3,13,899,8.99,9,100,False
iteration3,14,900,9.0,9,100,False
iteration3,15,900,9.0,9,100,False
iteration3,16,900,9.0,9,100,False
iteration3,17,898,8.98,9,100,False
iteration3,18,899,8.99,9,100,False
iteration3,19,898,8.98,9,100,False
iteration3,20,899,8.99,9,100,False
iteration3,21,900,9.0,9,100,False
iteration3,22,899,8.99,9,100,False
iteration3,23,901,9.01,10,100,True
iteration4,1,90,0.9,4,100,False
iteration4,2,302,3.02,4,100,False
iteration4,3,400,4.0,4,100,False
iteration4,4,400,4.0,4,100,False
iteration4,5,399,3.99,4,100,False
iteration4,6,400,4.0,4,100,False
iteration4,7,400,4.0,4,100,False
iteration4,8,402,4.02,5,100,False
iteration4,9,434,4.34,6,100,False
iteration4,10,517,5.17,6,100,False
iteration4,11,600,6.0,7,100,False
iteration4,12,650,6.5,7,100,False
iteration4,13,698,6.98,7,100,False
iteration4,14,701,7.01,8,100,False
iteration4,15,735,7.35,9,100,False
iteration4,16,846,8.46,10,100,True
iteration5,1,102,1.02,4,100,False
iteration5,2,304,3.04,6,100,False
iteration5,3,548,5.48,7,100,False
iteration5,4,616,6.16,7,100,False
iteration5,5,698,6.98,8,100,False
iteration5,6,755,7.55,9,100,False
iteration5,7,816,8.16,9,100,False
iteration5,8,895,8.95,9,100,False
iteration5,9,899,8.99,9,100,False
iteration5,10,900,9.0,9,100,False
iteration5,11,897,8.97,10,100,True
iteration6,1,103,1.03,4,100,False
iteration6,2,344,3.44,6,100,False
iteration6,3,521,5.21,6,100,False
iteration6,4,600,6.0,6,100,False
iteration6,5,599,5.99,6,100,False
iteration6,6,598,5.98,6,100,False
iteration6,7,599,5.99,6,100,False
iteration6,8,598,5.98,6,100,False
iteration6,9,599,5.99,6,100,False
iteration6,10,600,6.0,6,100,False
iteration6,11,599,5.99,6,100,False
iteration6,12,600,6.0,6,100,False
iteration6,13,600,6.0,6,100,False
iteration6,14,598,5.98,6,100,False
iteration6,15,600,6.0,6,100,False
iteration6,16,599,5.99,6,100,False
iteration6,17,599,5.99,6,100,False
iteration6,18,598,5.98,6,100,False
iteration6,19,600,6.0,7,100,False
iteration6,20,618,6.18,7,100,False
iteration6,21,699,6.99,7,100,False
iteration6,22,698,6.98,7,100,False
iteration6,23,700,7.0,8,100,False
iteration6,24,720,7.2,8,100,False
iteration6,25,801,8.01,9,100,False
iteration6,26,818,8.18,9,100,False
iteration6,27,898,8.98,9,100,False
iteration6,28,899,8.99,9,100,False
iteration6,29,899,8.99,9,100,False
iteration6,30,898,8.98,10,100,True
iteration7,1,106,1.06,4,100,False
iteration7,2,323,3.23,4,100,False
iteration7,3,401,4.01,5,100,False
iteration7,4,427,4.27,5,100,False
iteration7,5,500,5.0,5,100,False
iteration7,6,500,5.0,5,100,False
iteration7,7,500,5.0,5,100,False
iteration7,8,501,5.01,6,100,False
iteration7,9,523,5.23,6,100,False
iteration7,10,599,5.99,6,100,False
iteration7,11,600,6.0,6,100,False
iteration7,12,600,6.0,6,100,False
iteration7,13,601,6.01,7,100,False
iteration7,14,619,6.19,7,100,False
iteration7,15,700,7.0,8,100,False
iteration7,16,721,7.21,8,100,False
iteration7,17,799,7.99,8,100,False
iteration7,18,800,8.0,8,100,False
iteration7,19,800,8.0,8,100,False
iteration7,20,799,7.99,8,100,False
iteration7,21,800,8.0,8,100,False
iteration7,22,800,8.0,8,100,False
iteration7,23,797,7.97,8,100,False
iteration7,24,799,7.99,8,100,False
iteration7,25,799,7.99,8,100,False
iteration7,26,795,7.95,8,100,False
iteration7,27,799,7.99,8,100,False
iteration7,28,799,7.99,9,100,False
iteration7,29,835,8.35,9,100,False
iteration7,30,900,9.0,9,100,False
iteration7,31,900,9.0,9,100,False
iteration7,32,899,8.99,9,100,False
iteration7,33,898,8.98,9,100,False
iteration7,34,899,8.99,9,100,False
iteration7,35,900,9.0,9,100,False
iteration7,36,898,8.98,9,100,False
iteration7,37,898,8.98,9,100,False
iteration7,38,900,9.0,9,100,False
iteration7,39,900,9.0,9,100,False
iteration7,40,898,8.98,9,100,False
iteration7,41,898,8.98,9,100,False
iteration7,42,898,8.98,9,100,False
iteration7,43,900,9.0,9,100,False
iteration7,44,901,9.01,10,100,True
iteration8,1,99,0.99,5,100,False
iteration8,2,368,3.68,6,100,False
iteration8,3,587,5.87,7,100,False
iteration8,4,632,6.32,7,100,False
iteration8,5,699,6.99,7,100,False
iteration8,6,700,7.0,7,100,False
iteration8,7,699,6.99,7,100,False
iteration8,8,700,7.0,7,100,False
iteration8,9,699,6.99,7,100,False
iteration8,10,699,6.99,7,100,False
iteration8,11,700,7.0,7,100,False
iteration8,12,700,7.0,7,100,False
iteration8,13,698,6.98,7,100,False
iteration8,14,699,6.99,7,100,False
iteration8,15,700,7.0,8,100,False
iteration8,16,738,7.38,9,100,False
iteration8,17,840,8.4,9,100,False
iteration8,18,900,9.0,9,100,False
iteration8,19,899,8.99,10,100,True
iteration9,1,100,1.0,4,100,False
iteration9,2,305,3.05,5,100,False
iteration9,3,470,4.7,5,100,False
iteration9,4,501,5.01,6,100,False
iteration9,5,523,5.23,6,100,False
iteration9,6,601,6.01,7,100,False
iteration9,7,633,6.33,8,100,False
iteration9,8,728,7.28,9,100,False
iteration9,9,827,8.27,9,100,False
iteration9,10,898,8.98,9,100,False
iteration9,11,899,8.99,9,100,False
iteration9,12,898,8.98,9,100,False
iteration9,13,901,9.01,10,100,True
iteration10,1,88,0.88,3,100,False
iteration10,2,258,2.58,4,100,False
iteration10,3,386,3.86,4,100,False
iteration10,4,399,3.99,4,100,False
iteration10,5,399,3.99,4,100,False
iteration10,6,399,3.99,4,100,False
iteration10,7,401,4.01,5,100,False
iteration10,8,424,4.24,5,100,False
iteration10,9,500,5.0,5,100,False
iteration10,10,498,4.98,5,100,False
iteration10,11,500,5.0,5,100,False
iteration10,12,500,5.0,5,100,False
iteration10,13,501,5.01,6,100,False
iteration10,14,523,5.23,6,100,False
iteration10,15,600,6.0,6,100,False
iteration10,16,602,6.02,7,100,False
iteration10,17,638,6.38,8,100,False
iteration10,18,783,7.83,9,100,False
iteration10,19,888,8.88,9,100,False
iteration10,20,899,8.99,9,100,False
iteration10,21,898,8.98,9,100,False
iteration10,22,896,8.96,9,100,False
iteration10,23,898,8.98,9,100,False
iteration10,24,901,9.01,10,100,True
iteration11,1,97,0.97,4,100,False
iteration11,2,328,3.28,4,100,False
iteration11,3,400,4.0,5,100,False
iteration11,4,455,4.55,5,100,False
iteration11,5,500,5.0,5,100,False
iteration11,6,500,5.0,6,100,False
iteration11,7,519,5.19,6,100,False
iteration11,8,600,6.0,7,100,False
iteration11,9,625,6.25,7,100,False
iteration11,10,698,6.98,7,100,False
iteration11,11,701,7.01,8,100,False
iteration11,12,722,7.22,8,100,False
iteration11,13,799,7.99,9,100,False
iteration11,14,816,8.16,9,100,False
iteration11,15,899,8.99,10,100,True
iteration12,1,91,0.91,4,100,False
iteration12,2,285,2.85,4,100,False
iteration12,3,400,4.0,5,100,False
iteration12,4,446,4.46,5,100,False
iteration12,5,501,5.01,6,100,False
iteration12,6,529,5.29,6,100,False
iteration12,7,599,5.99,6,100,False
iteration12,8,600,6.0,6,100,False
iteration12,9,601,6.01,7,100,False
iteration12,10,615,6.15,7,100,False
iteration12,11,697,6.97,8,100,False
iteration12,12,717,7.17,8,100,False
iteration12,13,798,7.98,8,100,False
iteration12,14,799,7.99,8,100,False
iteration12,15,800,8.0,8,100,False
iteration12,16,801,8.01,9,100,False
iteration12,17,816,8.16,9,100,False
iteration12,18,896,8.96,9,100,False
iteration12,19,900,9.0,9,100,False
iteration12,20,898,8.98,9,100,False
iteration12,21,899,8.99,9,100,False
iteration12,22,899,8.99,9,100,False
iteration12,23,899,8.99,10,100,True
iteration13,1,104,1.04,4,100,False
iteration13,2,316,3.16,5,100,False
iteration13,3,453,4.53,5,100,False
iteration13,4,499,4.99,5,100,False
iteration13,5,499,4.99,5,100,False
iteration13,6,500,5.0,5,100,False
iteration13,7,501,5.01,6,100,False
iteration13,8,512,5.12,6,100,False
iteration13,9,590,5.9,6,100,False
iteration13,10,599,5.99,6,100,False
iteration13,11,598,5.98,6,100,False
iteration13,12,600,6.0,6,100,False
iteration13,13,601,6.01,7,100,False
iteration13,14,623,6.23,8,100,False
iteration13,15,721,7.21,8,100,False
iteration13,16,797,7.97,9,100,False
iteration13,17,821,8.21,9,100,False
iteration13,18,896,8.96,9,100,False
iteration13,19,900,9.0,9,100,False
iteration13,20,898,8.98,9,100,False
iteration13,21,900,9.0,9,100,False
iteration13,22,900,9.0,9,100,False
iteration13,23,900,9.0,9,100,False
iteration13,24,899,8.99,9,100,False
iteration13,25,898,8.98,9,100,False
iteration13,26,899,8.99,9,100,False
iteration13,27,899,8.99,9,100,False
iteration13,28,900,9.0,9,100,False
iteration13,29,899,8.99,9,100,False
iteration13,30,900,9.0,9,100,False
iteration13,31,900,9.0,9,100,False
iteration13,32,899,8.99,9,100,False
iteration13,33,899,8.99,9,100,False
iteration13,34,900,9.0,9,100,False
iteration13,35,898,8.98,9,100,False
iteration13,36,899,8.99,9,100,False
iteration13,37,900,9.0,9,100,False
iteration13,38,897,8.97,9,100,False
iteration13,39,900,9.0,10,100,True
iteration14,1,100,1.0,4,100,False
iteration14,2,317,3.17,6,100,False
iteration14,3,537,5.37,6,100,False
iteration14,4,600,6.0,6,100,False
iteration14,5,601,6.01,7,100,False
iteration14,6,623,6.23,7,100,False
iteration14,7,700,7.0,7,100,False
iteration14,8,700,7.0,7,100,False
iteration14,9,700,7.0,7,100,False
iteration14,10,700,7.0,8,100,False
iteration14,11,713,7.13,8,100,False
iteration14,12,796,7.96,8,100,False
iteration14,13,799,7.99,8,100,False
iteration14,14,796,7.96,8,100,False
iteration14,15,799,7.99,9,100,False
iteration14,16,820,8.2,9,100,False
iteration14,17,898,8.98,9,100,False
iteration14,18,898,8.98,9,100,False
iteration14,19,899,8.99,9,100,False
iteration14,20,900,9.0,9,100,False
iteration14,21,899,8.99,9,100,False
iteration14,22,898,8.98,9,100,False
iteration14,23,898,8.98,9,100,False
iteration14,24,900,9.0,9,100,False
iteration14,25,898,8.98,9,100,False
iteration14,26,899,8.99,9,100,False
iteration14,27,898,8.98,9,100,False
iteration14,28,900,9.0,9,100,False
iteration14,29,900,9.0,9,100,False
iteration14,30,898,8.98,9,100,False
iteration14,31,897,8.97,9,100,False
iteration14,32,900,9.0,9,100,False
iteration14,33,898,8.98,9,100,False
iteration14,34,899,8.99,9,100,False
iteration14,35,900,9.0,9,100,False
iteration14,36,899,8.99,9,100,False
iteration14,37,900,9.0,9,100,False
iteration14,38,900,9.0,9,100,False
iteration14,39,901,9.01,10,100,True
iteration15,1,85,0.85,4,100,False
iteration15,2,271,2.71,6,100,False
iteration15,3,518,5.18,6,100,False
iteration15,4,600,6.0,7,100,False
iteration15,5,676,6.76,7,100,False
iteration15,6,699,6.99,7,100,False
iteration15,7,701,7.01,8,100,False
iteration15,8,718,7.18,8,100,False
iteration15,9,800,8.0,8,100,False
iteration15,10,799,7.99,8,100,False
iteration15,11,800,8.0,8,100,False
iteration15,12,799,7.99,8,100,False
iteration15,13,799,7.99,8,100,False
iteration15,14,800,8.0,8,100,False
iteration15,15,799,7.99,8,100,False
iteration15,16,800,8.0,8,100,False
iteration15,17,798,7.98,8,100,False
iteration15,18,801,8.01,9,100,False
iteration15,19,824,8.24,9,100,False
iteration15,20,898,8.98,9,100,False
iteration15,21,900,9.0,9,100,False
iteration15,22,897,8.97,9,100,False
iteration15,23,900,9.0,9,100,False
iteration15,24,899,8.99,9,100,False
iteration15,25,900,9.0,9,100,False
iteration15,26,898,8.98,9,100,False
iteration15,27,900,9.0,9,100,False
iteration15,28,900,9.0,9,100,False
iteration15,29,900,9.0,10,100,True
iteration16,1,92,0.92,4,100,False
iteration16,2,306,3.06,6,100,False
iteration16,3,537,5.37,6,100,False
iteration16,4,600,6.0,6,100,False
iteration16,5,599,5.99,6,100,False
iteration16,6,600,6.0,6,100,False
iteration16,7,599,5.99,6,100,False
iteration16,8,600,6.0,7,100,False
iteration16,9,624,6.24,7,100,False
iteration16,10,699,6.99,7,100,False
iteration16,11,700,7.0,7,100,False
iteration16,12,701,7.01,8,100,False
iteration16,13,714,7.14,8,100,False
iteration16,14,798,7.98,9,100,False
iteration16,15,822,8.22,9,100,False
iteration16,16,900,9.0,9,100,False
iteration16,17,900,9.0,9,100,False
iteration16,18,900,9.0,9,100,False
iteration16,19,900,9.0,9,100,False
iteration16,20,900,9.0,9,100,False
iteration16,21,899,8.99,9,100,False
iteration16,22,899,8.99,9,100,False
iteration16,23,898,8.98,9,100,False
iteration16,24,899,8.99,9,100,False
iteration16,25,900,9.0,9,100,False
iteration16,26,899,8.99,9,100,False
iteration16,27,899,8.99,9,100,False
iteration16,28,899,8.99,9,100,False
iteration16,29,900,9.0,9,100,False
iteration16,30,900,9.0,9,100,False
iteration16,31,900,9.0,9,100,False
iteration16,32,899,8.99,9,100,False
iteration16,33,900,9.0,9,100,False
iteration16,34,900,9.0,9,100,False
iteration16,35,900,9.0,9,100,False
iteration16,36,899,8.99,9,100,False
iteration16,37,900,9.0,9,100,False
iteration16,38,899,8.99,9,100,False
iteration16,39,901,9.01,10,100,True
iteration17,1,104,1.04,3,100,False
iteration17,2,285,2.85,5,100,False
iteration17,3,482,4.82,5,100,False
iteration17,4,501,5.01,6,100,False
iteration17,5,517,5.17,6,100,False
iteration17,6,601,6.01,7,100,False
iteration17,7,632,6.32,7,100,False
iteration17,8,699,6.99,7,100,False
iteration17,9,699,6.99,7,100,False
iteration17,10,700,7.0,7,100,False
iteration17,11,699,6.99,7,100,False
iteration17,12,700,7.0,7,100,False
iteration17,13,699,6.99,7,100,False
iteration17,14,700,7.0,7,100,False
iteration17,15,700,7.0,7,100,False
iteration17,16,700,7.0,7,100,False
iteration17,17,699,6.99,7,100,False
iteration17,18,700,7.0,7,100,False
iteration17,19,701,7.01,8,100,False
iteration17,20,725,7.25,8,100,False
iteration17,21,799,7.99,8,100,False
iteration17,22,799,7.99,8,100,False
iteration17,23,799,7.99,8,100,False
iteration17,24,800,8.0,8,100,False
iteration17,25,800,8.0,8,100,False
iteration17,26,799,7.99,8,100,False
iteration17,27,798,7.98,8,100,False
iteration17,28,800,8.0,8,100,False
iteration17,29,800,8.0,8,100,False
iteration17,30,800,8.0,9,100,False
iteration17,31,815,8.15,9,100,False
iteration17,32,896,8.96,9,100,False
iteration17,33,898,8.98,9,100,False
iteration17,34,900,9.0,9,100,False
iteration17,35,900,9.0,9,100,False
iteration17,36,900,9.0,10,100,True
iteration18,1,89,0.89,3,100,False
iteration18,2,216,2.16,4,100,False
iteration18,3,393,3.93,4,100,False
iteration18,4,400,4.0,4,100,False
iteration18,5,399,3.99,4,100,False
iteration18,6,400,4.0,4,100,False
iteration18,7,401,4.01,5,100,False
iteration18,8,421,4.21,5,100,False
iteration18,9,500,5.0,6,100,False
iteration18,10,566,5.66,7,100,False
iteration18,11,624,6.24,7,100,False
iteration18,12,700,7.0,8,100,False
iteration18,13,716,7.16,8,100,False
iteration18,14,795,7.95,9,100,False
iteration18,15,852,8.52,9,100,False
iteration18,16,899,8.99,9,100,False
iteration18,17,899,8.99,9,100,False
iteration18,18,899,8.99,9,100,False
iteration18,19,899,8.99,9,100,False
iteration18,20,899,8.99,9,100,False
iteration18,21,899,8.99,9,100,False
iteration18,22,901,9.01,10,100,True
iteration19,1,107,1.07,4,100,False
iteration19,2,303,3.03,5,100,False
iteration19,3,472,4.72,5,100,False
iteration19,4,499,4.99,6,100,False
iteration19,5,534,5.34,7,100,False
iteration19,6,623,6.23,8,100,False
iteration19,7,718,7.18,8,100,False
iteration19,8,798,7.98,8,100,False
iteration19,9,799,7.99,8,100,False
iteration19,10,800,8.0,8,100,False
iteration19,11,799,7.99,8,100,False
iteration19,12,798,7.98,8,100,False
iteration19,13,799,7.99,8,100,False
iteration19,14,801,8.01,9,100,False
iteration19,15,820,8.2,9,100,False
iteration19,16,900,9.0,9,100,False
iteration19,17,899,8.99,9,100,False
iteration19,18,900,9.0,9,100,False
iteration19,19,899,8.99,10,100,True
iteration20,1,98,0.98,4,100,False
iteration20,2,316,3.16,5,100,False
iteration20,3,498,4.98,6,100,False
iteration20,4,518,5.18,6,100,False
iteration20,5,598,5.98,6,100,False
iteration20,6,600,6.0,6,100,False
iteration20,7,601,6.01,7,100,False
iteration20,8,621,6.21,7,100,False
iteration20,9,700,7.0,8,100,False
iteration20,10,778,7.78,8,100,False
iteration20,11,799,7.99,8,100,False
iteration20,12,800,8.0,8,100,False
iteration20,13,799,7.99,8,100,False
iteration20,14,800,8.0,8,100,False
iteration20,15,800,8.0,8,100,False
iteration20,16,800,8.0,8,100,False
iteration20,17,800,8.0,8,100,False
iteration20,18,799,7.99,8,100,False
iteration20,19,800,8.0,8,100,False
iteration20,20,800,8.0,8,100,False
iteration20,21,800,8.0,9,100,False
iteration20,22,819,8.19,9,100,False
iteration20,23,898,8.98,9,100,False
iteration20,24,898,8.98,9,100,False
iteration20,25,900,9.0,9,100,False
iteration20,26,899,8.99,9,100,False
iteration20,27,900,9.0,9,100,False
iteration20,28,898,8.98,9,100,False
iteration20,29,900,9.0,9,100,False
iteration20,30,899,8.99,9,100,False
iteration20,31,898,8.98,9,100,False
iteration20,32,900,9.0,9,100,False
iteration20,33,900,9.0,10,100,True
iteration21,1,87,0.87,4,100,False
iteration21,2,301,3.01,4,100,False
iteration21,3,400,4.0,4,100,False
iteration21,4,401,4.01,5,100,False
iteration21,5,419,4.19,5,100,False
iteration21,6,498,4.98,5,100,False
iteration21,7,500,5.0,5,100,False
iteration21,8,503,5.03,6,100,False
iteration21,9,554,5.54,7,100,False
iteration21,10,618,6.18,7,100,False
iteration21,11,699,6.99,8,100,False
iteration21,12,785,7.85,8,100,False
iteration21,13,800,8.0,9,100,False
iteration21,14,810,8.1,9,100,False
iteration21,15,892,8.92,9,100,False
iteration21,16,897,8.97,9,100,False
iteration21,17,900,9.0,9,100,False
iteration21,18,898,8.98,9,100,False
iteration21,19,899,8.99,9,100,False
iteration21,20,900,9.0,9,100,False
iteration21,21,898,8.98,9,100,False
iteration21,22,899,8.99,9,100,False
iteration21,23,898,8.98,9,100,False
iteration21,24,897,8.97,9,100,False
iteration21,25,899,8.99,9,100,False
iteration21,26,899,8.99,9,100,False
iteration21,27,900,9.0,9,100,False
iteration21,28,898,8.98,9,100,False
iteration21,29,900,9.0,9,100,False
iteration21,30,899,8.99,9,100,False
iteration21,31,899,8.99,9,100,False
iteration21,32,899,8.99,9,100,False
iteration21,33,900,9.0,9,100,False
iteration21,34,900,9.0,9,100,False
iteration21,35,900,9.0,9,100,False
iteration21,36,900,9.0,9,100,False
iteration21,37,899,8.99,9,100,False
iteration21,38,900,9.0,9,100,False
iteration21,39,898,8.98,9,100,False
iteration21,40,901,9.01,10,100,True
iteration22,1,88,0.88,4,100,False
iteration22,2,291,2.91,5,100,False
iteration22,3,460,4.6,5,100,False
iteration22,4,500,5.0,6,100,False
iteration22,5,519,5.19,6,100,False
iteration22,6,599,5.99,6,100,False
iteration22,7,599,5.99,6,100,False
iteration22,8,599,5.99,7,100,False
iteration22,9,611,6.11,7,100,False
iteration22,10,694,6.94,7,100,False
iteration22,11,700,7.0,8,100,False
iteration22,12,716,7.16,8,100,False
iteration22,13,796,7.96,8,100,False
iteration22,14,799,7.99,8,100,False
iteration22,15,801,8.01,9,100,False
iteration22,16,821,8.21,9,100,False
iteration22,17,897,8.97,9,100,False
iteration22,18,899,8.99,9,100,False
iteration22,19,899,8.99,9,100,False
iteration22,20,900,9.0,9,100,False
iteration22,21,900,9.0,9,100,False
iteration22,22,899,8.99,9,100,False
iteration22,23,898,8.98,9,100,False
iteration22,24,898,8.98,9,100,False
iteration22,25,899,8.99,9,100,False
iteration22,26,900,9.0,9,100,False
iteration22,27,900,9.0,9,100,False
iteration22,28,900,9.0,9,100,False
iteration22,29,898,8.98,9,100,False
iteration22,30,900,9.0,9,100,False
iteration22,31,898,8.98,9,100,False
iteration22,32,900,9.0,9,100,False
iteration22,33,900,9.0,9,100,False
iteration22,34,900,9.0,9,100,False
iteration22,35,900,9.0,9,100,False
iteration22,36,899,8.99,9,100,False
iteration22,37,899,8.99,9,100,False
iteration22,38,900,9.0,9,100,False
iteration22,39,900,9.0,9,100,False
iteration22,40,898,8.98,10,100,True
iteration23,1,113,1.13,4,100,False
iteration23,2,312,3.12,5,100,False
iteration23,3,484,4.84,5,100,False
iteration23,4,499,4.99,5,100,False
iteration23,5,501,5.01,6,100,False
iteration23,6,541,5.41,7,100,False
iteration23,7,677,6.77,8,100,False
iteration23,8,774,7.74,8,100,False
iteration23,9,800,8.0,8,100,False
iteration23,10,800,8.0,8,100,False
iteration23,11,799,7.99,8,100,False
iteration23,12,799,7.99,8,100,False
iteration23,13,800,8.0,8,100,False
iteration23,14,799,7.99,8,100,False
iteration23,15,798,7.98,8,100,False
iteration23,16,800,8.0,8,100,False
iteration23,17,799,7.99,8,100,False
iteration23,18,801,8.01,9,100,False
iteration23,19,815,8.15,9,100,False
iteration23,20,895,8.95,9,100,False
iteration23,21,899,8.99,9,100,False
iteration23,22,900,9.0,9,100,False
iteration23,23,899,8.99,9,100,False
iteration23,24,898,8.98,9,100,False
iteration23,25,900,9.0,9,100,False
iteration23,26,899,8.99,9,100,False
iteration23,27,899,8.99,9,100,False
iteration23,28,900,9.0,9,100,False
iteration23,29,899,8.99,9,100,False
iteration23,30,900,9.0,9,100,False
iteration23,31,900,9.0,10,100,True
iteration24,1,78,0.78,4,100,False
iteration24,2,280,2.8,6,100,False
iteration24,3,517,5.17,6,100,False
iteration24,4,600,6.0,6,100,False
iteration24,5,599,5.99,6,100,False
iteration24,6,600,6.0,6,100,False
iteration24,7,602,6.02,7,100,False
iteration24,8,643,6.43,8,100,False
iteration24,9,746,7.46,8,100,False
iteration24,10,800,8.0,8,100,False
iteration24,11,799,7.99,8,100,False
iteration24,12,800,8.0,8,100,False
iteration24,13,800,8.0,8,100,False
iteration24,14,799,7.99,8,100,False
iteration24,15,803,8.03,9,100,False
iteration24,16,850,8.5,10,100,True
iteration25,1,91,0.91,4,100,False
iteration25,2,260,2.6,4,100,False
iteration25,3,400,4.0,4,100,False
iteration25,4,400,4.0,4,100,False
iteration25,5,400,4.0,5,100,False
iteration25,6,418,4.18,5,100,False
iteration25,7,499,4.99,6,100,False
iteration25,8,512,5.12,6,100,False
iteration25,9,596,5.96,6,100,False
iteration25,10,600,6.0,6,100,False
iteration25,11,600,6.0,7,100,False
iteration25,12,620,6.2,7,100,False
iteration25,13,697,6.97,7,100,False
iteration25,14,698,6.98,7,100,False
iteration25,15,700,7.0,7,100,False
iteration25,16,701,7.01,8,100,False
iteration25,17,712,7.12,8,100,False
iteration25,18,793,7.93,8,100,False
iteration25,19,802,8.02,9,100,False
iteration25,20,829,8.29,9,100,False
iteration25,21,897,8.97,9,100,False
iteration25,22,899,8.99,9,100,False
iteration25,23,900,9.0,9,100,False
iteration25,24,900,9.0,9,100,False
iteration25,25,899,8.99,9,100,False
iteration25,26,900,9.0,9,100,False
iteration25,27,900,9.0,9,100,False
iteration25,28,897,8.97,9,100,False
iteration25,29,899,8.99,9,100,False
iteration25,30,900,9.0,9,100,False
iteration25,31,899,8.99,9,100,False
iteration25,32,899,8.99,9,100,False
iteration25,33,899,8.99,9,100,False
iteration25,34,898,8.98,9,100,False
iteration25,35,900,9.0,9,100,False
iteration25,36,898,8.98,9,100,False
iteration25,37,900,9.0,9,100,False
iteration25,38,900,9.0,9,100,False
iteration25,39,898,8.98,9,100,False
iteration25,40,899,8.99,9,100,False
iteration25,41,900,9.0,9,100,False
iteration25,42,900,9.0,9,100,False
iteration25,43,899,8.99,9,100,False
iteration25,44,899,8.99,9,100,False
iteration25,45,899,8.99,9,100,False
iteration25,46,900,9.0,9,100,False
iteration25,47,900,9.0,9,100,False
iteration25,48,900,9.0,9,100,False
iteration25,49,900,9.0,10,100,True
iteration26,1,114,1.14,4,100,False
iteration26,2,295,2.95,5,100,False
iteration26,3,491,4.91,6,100,False
iteration26,4,532,5.32,7,100,False
iteration26,5,619,6.19,7,100,False
iteration26,6,699,6.99,7,100,False
iteration26,7,699,6.99,7,100,False
iteration26,8,699,6.99,7,100,False
iteration26,9,700,7.0,7,100,False
iteration26,10,701,7.01,8,100,False
iteration26,11,721,7.21,8,100,False
iteration26,12,797,7.97,8,100,False
iteration26,13,798,7.98,8,100,False
iteration26,14,796,7.96,8,100,False
iteration26,15,800,8.0,8,100,False
iteration26,16,799,7.99,8,100,False
iteration26,17,799,7.99,8,100,False
iteration26,18,800,8.0,8,100,False
