GAIteration,GenerationNumber,TotalFitness,AverageFitness,HighestFitness,PopulationSize,StoppingConditionReached
iteration1,1,84,0.84,3,100,False
iteration1,2,278,2.78,4,100,False
iteration1,3,398,3.98,4,100,False
iteration1,4,401,4.01,5,100,False
iteration1,5,421,4.21,5,100,False
iteration1,6,497,4.97,6,100,False
iteration1,7,561,5.61,6,100,False
iteration1,8,598,5.98,6,100,False
iteration1,9,598,5.98,6,100,False
iteration1,10,600,6.0,6,100,False
iteration1,11,599,5.99,6,100,False
iteration1,12,598,5.98,6,100,False
iteration1,13,599,5.99,6,100,False
iteration1,14,600,6.0,6,100,False
iteration1,15,600,6.0,6,100,False
iteration1,16,599,5.99,7,100,False
iteration1,17,616,6.16,7,100,False
iteration1,18,700,7.0,8,100,False
iteration1,19,746,7.46,8,100,False
iteration1,20,800,8.0,8,100,False
iteration1,21,801,8.01,9,100,False
iteration1,22,815,8.15,9,100,False
iteration1,23,894,8.94,9,100,False
iteration1,24,900,9.0,9,100,False
iteration1,25,900,9.0,9,100,False
iteration1,26,900,9.0,9,100,False
iteration1,27,900,9.0,9,100,False
iteration1,28,896,8.96,9,100,False
iteration1,29,899,8.99,9,100,False
iteration1,30,898,8.98,9,100,False
iteration1,31,898,8.98,9,100,False
iteration1,32,898,8.98,9,100,False
iteration1,33,900,9.0,9,100,False
iteration1,34,900,9.0,9,100,False
iteration1,35,897,8.97,9,100,False
iteration1,36,897,8.97,9,100,False
iteration1,37,899,8.99,9,100,False
iteration1,38,900,9.0,9,100,False
iteration1,39,900,9.0,9,100,False
iteration1,40,898,8.98,9,100,False
iteration1,41,899,8.99,9,100,False
iteration1,42,899,8.99,9,100,False
iteration1,43,900,9.0,9,100,False
iteration1,44,900,9.0,9,100,False
iteration1,45,899,8.99,9,100,False
iteration1,46,900,9.0,9,100,False
iteration1,47,900,9.0,9,100,False
iteration1,48,898,8.98,9,100,False
iteration1,49,900,9.0,9,100,False
iteration1,50,900,9.0,9,100,False
iteration1,51,900,9.0,9,100,False
iteration1,52,898,8.98,9,100,False
iteration1,53,900,9.0,9,100,False
iteration1,54,899,8.99,9,100,False
iteration1,55,899,8.99,9,100,False
iteration1,56,899,8.99,9,100,False
iteration1,57,900,9.0,9,100,False
iteration1,58,896,8.96,9,100,False
iteration1,59,899,8.99,9,100,False
iteration1,60,900,9.0,9,100,False
iteration1,61,899,8.99,9,100,False
iteration1,62,897,8.97,9,100,False
iteration1,63,897,8.97,9,100,False
iteration1,64,898,8.98,9,100,False
iteration1,65,900,9.0,9,100,False
iteration1,66,899,8.99,9,100,False
iteration1,67,900,9.0,9,100,False
iteration1,68,898,8.98,9,100,False
iteration1,69,900,9.0,9,100,False
iteration1,70,899,8.99,9,100,False
iteration1,71,901,9.01,10,100,True
iteration2,1,100,1.0,4,100,False
iteration2,2,324,3.24,5,100,False
iteration2,3,495,4.95,5,100,False
iteration2,4,498,4.98,5,100,False
iteration2,5,499,4.99,5,100,False
iteration2,6,499,4.99,5,100,False
iteration2,7,501,5.01,6,100,False
iteration2,8,514,5.14,6,100,False
iteration2,9,596,5.96,6,100,False
iteration2,10,600,6.0,7,100,False
iteration2,11,621,6.21,7,100,False
iteration2,12,699,6.99,7,100,False
iteration2,13,700,7.0,7,100,False
iteration2,14,700,7.0,7,100,False
iteration2,15,700,7.0,7,100,False
iteration2,16,698,6.98,7,100,False
iteration2,17,700,7.0,7,100,False
iteration2,18,700,7.0,7,100,False
iteration2,19,699,6.99,7,100,False
iteration2,20,700,7.0,7,100,False
iteration2,21,699,6.99,7,100,False
iteration2,22,698,6.98,7,100,False
iteration2,23,700,7.0,7,100,False
iteration2,24,701,7.01,8,100,False
iteration2,25,714,7.14,8,100,False
iteration2,26,798,7.98,9,100,False
iteration2,27,822,8.22,9,100,False
iteration2,28,899,8.99,9,100,False
iteration2,29,900,9.0,9,100,False
iteration2,30,900,9.0,9,100,False
iteration2,31,898,8.98,9,100,False
iteration2,32,900,9.0,9,100,False
iteration2,33,900,9.0,9,100,False
iteration2,34,899,8.99,9,100,False
iteration2,35,900,9.0,9,100,False
iteration2,36,898,8.98,9,100,False
iteration2,37,898,8.98,9,100,False
iteration2,38,900,9.0,9,100,False
iteration2,39,898,8.98,9,100,False
iteration2,40,900,9.0,9,100,False
iteration2,41,897,8.97,9,100,False
iteration2,42,900,9.0,9,100,False
iteration2,43,899,8.99,9,100,False
iteration2,44,899,8.99,9,100,False
iteration2,45,897,8.97,9,100,False
iteration2,46,900,9.0,9,100,False
iteration2,47,898,8.98,9,100,False
iteration2,48,900,9.0,9,100,False
iteration2,49,900,9.0,9,100,False
iteration2,50,898,8.98,9,100,False
iteration2,51,898,8.98,9,100,False
iteration2,52,898,8.98,9,100,False
iteration2,53,900,9.0,9,100,False
iteration2,54,899,8.99,9,100,False
iteration2,55,900,9.0,10,100,True
iteration3,1,97,0.97,4,100,False
iteration3,2,321,3.21,6,100,False
iteration3,3,560,5.6,7,100,False
iteration3,4,656,6.56,7,100,False
iteration3,5,699,6.99,8,100,False
iteration3,6,720,7.2,8,100,False
iteration3,7,800,8.0,8,100,False
iteration3,8,799,7.99,8,100,False
iteration3,9,800,8.0,8,100,False
iteration3,10,800,8.0,8,100,False
iteration3,11,799,7.99,8,100,False
iteration3,12,799,7.99,8,100,False
iteration3,13,796,7.96,9,100,False
iteration3,14,821,8.21,9,100,False
iteration3,15,899,8.99,9,100,False
iteration3,16,898,8.98,9,100,False
iteration3,17,899,8.99,9,100,False
iteration3,18,900,9.0,9,100,False
iteration3,19,899,8.99,9,100,False
iteration3,20,899,8.99,9,100,False
iteration3,21,899,8.99,9,100,False
iteration3,22,898,8.98,9,100,False
iteration3,23,900,9.0,9,100,False
iteration3,24,899,8.99,9,100,False
iteration3,25,899,8.99,9,100,False
iteration3,26,900,9.0,9,100,False
iteration3,27,897,8.97,9,100,False
iteration3,28,900,9.0,9,100,False
iteration3,29,900,9.0,9,100,False
iteration3,30,898,8.98,9,100,False
iteration3,31,899,8.99,9,100,False
iteration3,32,899,8.99,9,100,False
iteration3,33,900,9.0,9,100,False
iteration3,34,900,9.0,9,100,False
iteration3,35,898,8.98,9,100,False
iteration3,36,900,9.0,10,100,True
iteration4,1,84,0.84,4,100,False
iteration4,2,274,2.74,4,100,False
iteration4,3,398,3.98,4,100,False
iteration4,4,401,4.01,5,100,False
iteration4,5,417,4.17,6,100,False
iteration4,6,522,5.22,6,100,False
iteration4,7,598,5.98,6,100,False
iteration4,8,600,6.0,6,100,False
iteration4,9,598,5.98,6,100,False
iteration4,10,599,5.99,6,100,False
iteration4,11,600,6.0,6,100,False
iteration4,12,602,6.02,7,100,False
iteration4,13,644,6.44,8,100,False
iteration4,14,752,7.52,8,100,False
iteration4,15,800,8.0,8,100,False
iteration4,16,798,7.98,8,100,False
iteration4,17,800,8.0,8,100,False
iteration4,18,800,8.0,8,100,False
iteration4,19,799,7.99,8,100,False
iteration4,20,800,8.0,8,100,False
iteration4,21,799,7.99,8,100,False
iteration4,22,800,8.0,8,100,False
iteration4,23,800,8.0,8,100,False
iteration4,24,799,7.99,8,100,False
iteration4,25,799,7.99,8,100,False
iteration4,26,800,8.0,8,100,False
iteration4,27,800,8.0,8,100,False
iteration4,28,798,7.98,8,100,False
iteration4,29,800,8.0,8,100,False
iteration4,30,798,7.98,8,100,False
iteration4,31,800,8.0,8,100,False
iteration4,32,800,8.0,8,100,False
iteration4,33,799,7.99,8,100,False
iteration4,34,800,8.0,8,100,False
iteration4,35,800,8.0,8,100,False
iteration4,36,800,8.0,8,100,False
iteration4,37,800,8.0,8,100,False
iteration4,38,798,7.98,8,100,False
iteration4,39,801,8.01,9,100,False
iteration4,40,819,8.19,9,100,False
iteration4,41,898,8.98,9,100,False
iteration4,42,899,8.99,9,100,False
iteration4,43,898,8.98,9,100,False
iteration4,44,900,9.0,9,100,False
iteration4,45,900,9.0,9,100,False
iteration4,46,899,8.99,9,100,False
iteration4,47,898,8.98,9,100,False
iteration4,48,899,8.99,9,100,False
iteration4,49,899,8.99,9,100,False
iteration4,50,898,8.98,10,100,True
iteration5,1,104,1.04,5,100,False
iteration5,2,329,3.29,6,100,False
iteration5,3,589,5.89,7,100,False
iteration5,4,621,6.21,7,100,False
iteration5,5,700,7.0,7,100,False
iteration5,6,700,7.0,8,100,False
iteration5,7,718,7.18,8,100,False
iteration5,8,800,8.0,8,100,False
iteration5,9,800,8.0,8,100,False
iteration5,10,799,7.99,8,100,False
iteration5,11,800,8.0,8,100,False
iteration5,12,799,7.99,8,100,False
iteration5,13,799,7.99,8,100,False
iteration5,14,800,8.0,9,100,False
iteration5,15,822,8.22,9,100,False
iteration5,16,898,8.98,9,100,False
iteration5,17,899,8.99,9,100,False
iteration5,18,900,9.0,9,100,False
iteration5,19,900,9.0,9,100,False
iteration5,20,900,9.0,9,100,False
iteration5,21,899,8.99,9,100,False
iteration5,22,899,8.99,9,100,False
iteration5,23,899,8.99,9,100,False
iteration5,24,898,8.98,9,100,False
iteration5,25,896,8.96,9,100,False
iteration5,26,901,9.01,10,100,True
iteration6,1,91,0.91,3,100,False
iteration6,2,268,2.68,5,100,False
iteration6,3,463,4.63,5,100,False
iteration6,4,500,5.0,5,100,False
iteration6,5,500,5.0,6,100,False
iteration6,6,518,5.18,6,100,False
iteration6,7,599,5.99,6,100,False
iteration6,8,599,5.99,6,100,False
iteration6,9,598,5.98,6,100,False
iteration6,10,600,6.0,6,100,False
iteration6,11,598,5.98,6,100,False
iteration6,12,600,6.0,6,100,False
iteration6,13,600,6.0,6,100,False
iteration6,14,600,6.0,6,100,False
iteration6,15,599,5.99,7,100,False
iteration6,16,623,6.23,8,100,False
iteration6,17,724,7.24,9,100,False
iteration6,18,824,8.24,9,100,False
iteration6,19,900,9.0,9,100,False
iteration6,20,899,8.99,9,100,False
iteration6,21,900,9.0,9,100,False
iteration6,22,900,9.0,9,100,False
iteration6,23,900,9.0,9,100,False
iteration6,24,900,9.0,9,100,False
iteration6,25,898,8.98,9,100,False
iteration6,26,900,9.0,9,100,False
iteration6,27,899,8.99,9,100,False
iteration6,28,897,8.97,9,100,False
iteration6,29,899,8.99,9,100,False
iteration6,30,899,8.99,9,100,False
iteration6,31,898,8.98,10,100,True
iteration7,1,83,0.83,3,100,False
iteration7,2,251,2.51,4,100,False
iteration7,3,398,3.98,6,100,False
iteration7,4,509,5.09,6,100,False
iteration7,5,601,6.01,7,100,False
iteration7,6,619,6.19,7,100,False
iteration7,7,700,7.0,7,100,False
iteration7,8,699,6.99,7,100,False
iteration7,9,701,7.01,8,100,False
iteration7,10,717,7.17,8,100,False
iteration7,11,797,7.97,8,100,False
iteration7,12,799,7.99,8,100,False
iteration7,13,799,7.99,8,100,False
iteration7,14,799,7.99,8,100,False
iteration7,15,798,7.98,8,100,False
iteration7,16,800,8.0,8,100,False
iteration7,17,798,7.98,8,100,False
iteration7,18,800,8.0,8,100,False
iteration7,19,801,8.01,9,100,False
iteration7,20,815,8.15,9,100,False
iteration7,21,897,8.97,10,100,True
iteration8,1,108,1.08,3,100,False
iteration8,2,256,2.56,5,100,False
iteration8,3,462,4.62,5,100,False
iteration8,4,501,5.01,6,100,False
iteration8,5,517,5.17,6,100,False
iteration8,6,600,6.0,6,100,False
iteration8,7,602,6.02,7,100,False
iteration8,8,645,6.45,7,100,False
iteration8,9,699,6.99,8,100,False
iteration8,10,735,7.35,8,100,False
iteration8,11,799,7.99,8,100,False
iteration8,12,799,7.99,8,100,False
iteration8,13,799,7.99,8,100,False
iteration8,14,798,7.98,8,100,False
iteration8,15,800,8.0,9,100,False
iteration8,16,815,8.15,9,100,False
iteration8,17,899,8.99,9,100,False
iteration8,18,899,8.99,9,100,False
iteration8,19,900,9.0,9,100,False
iteration8,20,900,9.0,10,100,True
iteration9,1,105,1.05,5,100,False
iteration9,2,348,3.48,7,100,False
iteration9,3,653,6.53,7,100,False
iteration9,4,700,7.0,7,100,False
iteration9,5,700,7.0,7,100,False
iteration9,6,700,7.0,7,100,False
iteration9,7,700,7.0,7,100,False
iteration9,8,700,7.0,7,100,False
iteration9,9,700,7.0,7,100,False
iteration9,10,699,6.99,7,100,False
iteration9,11,699,6.99,7,100,False
iteration9,12,700,7.0,8,100,False
iteration9,13,715,7.15,8,100,False
iteration9,14,798,7.98,8,100,False
iteration9,15,799,7.99,8,100,False
iteration9,16,799,7.99,8,100,False
iteration9,17,799,7.99,8,100,False
iteration9,18,799,7.99,9,100,False
iteration9,19,817,8.17,9,100,False
iteration9,20,899,8.99,9,100,False
iteration9,21,900,9.0,9,100,False
iteration9,22,900,9.0,9,100,False
iteration9,23,899,8.99,9,100,False
iteration9,24,900,9.0,9,100,False
iteration9,25,899,8.99,9,100,False
iteration9,26,899,8.99,9,100,False
iteration9,27,899,8.99,9,100,False
iteration9,28,900,9.0,9,100,False
iteration9,29,897,8.97,9,100,False
iteration9,30,899,8.99,9,100,False
iteration9,31,899,8.99,9,100,False
iteration9,32,898,8.98,9,100,False
iteration9,33,900,9.0,10,100,True
iteration10,1,87,0.87,3,100,False
iteration10,2,275,2.75,5,100,False
iteration10,3,418,4.18,5,100,False
iteration10,4,500,5.0,5,100,False
iteration10,5,500,5.0,5,100,False
iteration10,6,501,5.01,6,100,False
iteration10,7,520,5.2,6,100,False
iteration10,8,599,5.99,6,100,False
iteration10,9,599,5.99,6,100,False
iteration10,10,600,6.0,7,100,False
iteration10,11,617,6.17,7,100,False
iteration10,12,697,6.97,7,100,False
iteration10,13,700,7.0,7,100,False
iteration10,14,700,7.0,7,100,False
iteration10,15,700,7.0,7,100,False
iteration10,16,699,6.99,8,100,False
iteration10,17,723,7.23,8,100,False
iteration10,18,800,8.0,9,100,False
iteration10,19,869,8.69,9,100,False
iteration10,20,899,8.99,9,100,False
iteration10,21,901,9.01,10,100,True
iteration11,1,87,0.87,5,100,False
iteration11,2,300,3.0,6,100,False
iteration11,3,545,5.45,6,100,False
iteration11,4,600,6.0,6,100,False
iteration11,5,599,5.99,6,100,False
iteration11,6,603,6.03,7,100,False
iteration11,7,654,6.54,8,100,False
iteration11,8,787,7.87,8,100,False
iteration11,9,800,8.0,8,100,False
iteration11,10,800,8.0,8,100,False
iteration11,11,800,8.0,8,100,False
iteration11,12,799,7.99,8,100,False
iteration11,13,800,8.0,8,100,False
iteration11,14,800,8.0,8,100,False
iteration11,15,799,7.99,8,100,False
iteration11,16,799,7.99,8,100,False
iteration11,17,800,8.0,8,100,False
iteration11,18,799,7.99,8,100,False
iteration11,19,799,7.99,8,100,False
iteration11,20,800,8.0,8,100,False
iteration11,21,800,8.0,9,100,False
iteration11,22,820,8.2,9,100,False
iteration11,23,900,9.0,9,100,False
iteration11,24,898,8.98,9,100,False
iteration11,25,900,9.0,9,100,False
iteration11,26,900,9.0,9,100,False
iteration11,27,899,8.99,9,100,False
iteration11,28,899,8.99,9,100,False
iteration11,29,900,9.0,9,100,False
iteration11,30,900,9.0,9,100,False
iteration11,31,898,8.98,9,100,False
iteration11,32,900,9.0,9,100,False
iteration11,33,900,9.0,9,100,False
iteration11,34,900,9.0,9,100,False
iteration11,35,899,8.99,9,100,False
iteration11,36,900,9.0,9,100,False
iteration11,37,900,9.0,9,100,False
iteration11,38,899,8.99,9,100,False
iteration11,39,900,9.0,9,100,False
iteration11,40,900,9.0,9,100,False
iteration11,41,898,8.98,9,100,False
iteration11,42,899,8.99,9,100,False
iteration11,43,899,8.99,9,100,False
iteration11,44,899,8.99,9,100,False
iteration11,45,900,9.0,9,100,False
iteration11,46,898,8.98,9,100,False
iteration11,47,900,9.0,9,100,False
iteration11,48,898,8.98,9,100,False
iteration11,49,900,9.0,10,100,True
iteration12,1,112,1.12,4,100,False
iteration12,2,329,3.29,6,100,False
iteration12,3,517,5.17,6,100,False
iteration12,4,599,5.99,6,100,False
iteration12,5,600,6.0,6,100,False
iteration12,6,599,5.99,7,100,False
iteration12,7,617,6.17,7,100,False
iteration12,8,695,6.95,7,100,False
iteration12,9,699,6.99,7,100,False
iteration12,10,700,7.0,7,100,False
iteration12,11,699,6.99,7,100,False
iteration12,12,700,7.0,7,100,False
iteration12,13,700,7.0,8,100,False
iteration12,14,716,7.16,8,100,False
iteration12,15,796,7.96,8,100,False
iteration12,16,799,7.99,8,100,False
iteration12,17,799,7.99,8,100,False
iteration12,18,799,7.99,8,100,False
iteration12,19,799,7.99,8,100,False
iteration12,20,800,8.0,8,100,False
iteration12,21,799,7.99,8,100,False
iteration12,22,801,8.01,9,100,False
iteration12,23,814,8.14,9,100,False
iteration12,24,897,8.97,9,100,False
iteration12,25,900,9.0,9,100,False
iteration12,26,898,8.98,9,100,False
iteration12,27,900,9.0,9,100,False
iteration12,28,897,8.97,9,100,False
iteration12,29,899,8.99,9,100,False
iteration12,30,898,8.98,9,100,False
iteration12,31,900,9.0,9,100,False
iteration12,32,900,9.0,9,100,False
iteration12,33,899,8.99,9,100,False
iteration12,34,899,8.99,9,100,False
iteration12,35,899,8.99,9,100,False
iteration12,36,898,8.98,9,100,False
iteration12,37,899,8.99,9,100,False
iteration12,38,899,8.99,9,100,False
iteration12,39,900,9.0,9,100,False
iteration12,40,900,9.0,9,100,False
iteration12,41,900,9.0,9,100,False
iteration12,42,898,8.98,9,100,False
iteration12,43,900,9.0,9,100,False
iteration12,44,898,8.98,9,100,False
iteration12,45,899,8.99,9,100,False
iteration12,46,897,8.97,9,100,False
iteration12,47,901,9.01,10,100,True
iteration13,1,74,0.74,5,100,False
iteration13,2,266,2.66,5,100,False
iteration13,3,478,4.78,5,100,False
iteration13,4,501,5.01,6,100,False
iteration13,5,524,5.24,6,100,False
iteration13,6,599,5.99,6,100,False
iteration13,7,600,6.0,6,100,False
iteration13,8,601,6.01,7,100,False
iteration13,9,620,6.2,7,100,False
iteration13,10,700,7.0,8,100,False
iteration13,11,718,7.18,8,100,False
iteration13,12,798,7.98,9,100,False
iteration13,13,880,8.8,10,100,True
iteration14,1,84,0.84,4,100,False
iteration14,2,304,3.04,5,100,False
iteration14,3,472,4.72,6,100,False
iteration14,4,519,5.19,6,100,False
iteration14,5,597,5.97,6,100,False
iteration14,6,600,6.0,6,100,False
iteration14,7,599,5.99,6,100,False
iteration14,8,600,6.0,6,100,False
iteration14,9,598,5.98,7,100,False
iteration14,10,623,6.23,7,100,False
iteration14,11,700,7.0,7,100,False
iteration14,12,700,7.0,7,100,False
iteration14,13,700,7.0,7,100,False
iteration14,14,699,6.99,7,100,False
iteration14,15,701,7.01,8,100,False
iteration14,16,722,7.22,8,100,False
iteration14,17,800,8.0,8,100,False
iteration14,18,796,7.96,8,100,False
iteration14,19,798,7.98,8,100,False
iteration14,20,798,7.98,8,100,False
iteration14,21,800,8.0,8,100,False
iteration14,22,800,8.0,8,100,False
iteration14,23,800,8.0,9,100,False
iteration14,24,817,8.17,9,100,False
iteration14,25,896,8.96,9,100,False
iteration14,26,900,9.0,9,100,False
iteration14,27,899,8.99,9,100,False
iteration14,28,899,8.99,9,100,False
iteration14,29,900,9.0,9,100,False
iteration14,30,900,9.0,9,100,False
iteration14,31,900,9.0,9,100,False
iteration14,32,899,8.99,9,100,False
iteration14,33,898,8.98,9,100,False
iteration14,34,900,9.0,9,100,False
iteration14,35,900,9.0,9,100,False
iteration14,36,900,9.0,9,100,False
iteration14,37,900,9.0,9,100,False
iteration14,38,899,8.99,9,100,False
iteration14,39,898,8.98,9,100,False
iteration14,40,899,8.99,9,100,False
iteration14,41,899,8.99,9,100,False
iteration14,42,899,8.99,9,100,False
iteration14,43,899,8.99,9,100,False
iteration14,44,900,9.0,9,100,False
iteration14,45,899,8.99,9,100,False
iteration14,46,899,8.99,9,100,False
iteration14,47,899,8.99,9,100,False
iteration14,48,899,8.99,9,100,False
iteration14,49,899,8.99,9,100,False
iteration14,50,900,9.0,9,100,False
iteration14,51,899,8.99,9,100,False
iteration14,52,899,8.99,9,100,False
iteration14,53,898,8.98,9,100,False
iteration14,54,900,9.0,10,100,True
iteration15,1,101,1.01,4,100,False
iteration15,2,325,3.25,6,100,False
iteration15,3,512,5.12,6,100,False
iteration15,4,600,6.0,6,100,False
iteration15,5,600,6.0,6,100,False
iteration15,6,600,6.0,6,100,False
iteration15,7,599,5.99,6,100,False
iteration15,8,600,6.0,6,100,False
iteration15,9,599,5.99,6,100,False
iteration15,10,599,5.99,6,100,False
iteration15,11,600,6.0,7,100,False
iteration15,12,622,6.22,7,100,False
iteration15,13,699,6.99,7,100,False
iteration15,14,700,7.0,7,100,False
iteration15,15,699,6.99,7,100,False
iteration15,16,701,7.01,8,100,False
iteration15,17,737,7.37,8,100,False
iteration15,18,800,8.0,8,100,False
iteration15,19,800,8.0,8,100,False
iteration15,20,799,7.99,8,100,False
iteration15,21,800,8.0,9,100,False
iteration15,22,825,8.25,9,100,False
iteration15,23,900,9.0,9,100,False
iteration15,24,900,9.0,9,100,False
iteration15,25,899,8.99,9,100,False
iteration15,26,898,8.98,9,100,False
iteration15,27,899,8.99,9,100,False
iteration15,28,901,9.01,10,100,True
iteration16,1,95,0.95,3,100,False
iteration16,2,279,2.79,4,100,False
iteration16,3,397,3.97,4,100,False
iteration16,4,400,4.0,4,100,False
iteration16,5,400,4.0,4,100,False
iteration16,6,400,4.0,4,100,False
iteration16,7,402,4.02,5,100,False
iteration16,8,433,4.33,6,100,False
iteration16,9,548,5.48,6,100,False
iteration16,10,600,6.0,6,100,False
iteration16,11,599,5.99,6,100,False
iteration16,12,601,6.01,7,100,False
iteration16,13,620,6.2,7,100,False
iteration16,14,700,7.0,7,100,False
iteration16,15,699,6.99,7,100,False
iteration16,16,699,6.99,7,100,False
iteration16,17,699,6.99,7,100,False
iteration16,18,700,7.0,7,100,False
iteration16,19,701,7.01,8,100,False
iteration16,20,712,7.12,8,100,False
iteration16,21,796,7.96,9,100,False
iteration16,22,819,8.19,9,100,False
iteration16,23,900,9.0,9,100,False
iteration16,24,899,8.99,9,100,False
iteration16,25,898,8.98,9,100,False
iteration16,26,899,8.99,9,100,False
iteration16,27,899,8.99,9,100,False
iteration16,28,899,8.99,10,100,True
iteration17,1,92,0.92,3,100,False
iteration17,2,266,2.66,6,100,False
iteration17,3,537,5.37,6,100,False
iteration17,4,600,6.0,6,100,False
iteration17,5,599,5.99,6,100,False
iteration17,6,603,6.03,7,100,False
iteration17,7,641,6.41,8,100,False
iteration17,8,730,7.3,8,100,False
iteration17,9,797,7.97,8,100,False
iteration17,10,798,7.98,8,100,False
iteration17,11,800,8.0,8,100,False
iteration17,12,800,8.0,8,100,False
iteration17,13,799,7.99,8,100,False
iteration17,14,799,7.99,8,100,False
iteration17,15,799,7.99,8,100,False
iteration17,16,801,8.01,9,100,False
iteration17,17,823,8.23,9,100,False
iteration17,18,898,8.98,9,100,False
iteration17,19,899,8.99,9,100,False
iteration17,20,901,9.01,10,100,True
iteration18,1,113,1.13,3,100,False
iteration18,2,293,2.93,5,100,False
iteration18,3,456,4.56,5,100,False
iteration18,4,500,5.0,5,100,False
iteration18,5,501,5.01,6,100,False
iteration18,6,519,5.19,6,100,False
iteration18,7,598,5.98,6,100,False
iteration18,8,600,6.0,6,100,False
iteration18,9,600,6.0,6,100,False
iteration18,10,598,5.98,6,100,False
iteration18,11,600,6.0,7,100,False
iteration18,12,619,6.19,7,100,False
iteration18,13,697,6.97,7,100,False
iteration18,14,700,7.0,7,100,False
iteration18,15,698,6.98,7,100,False
iteration18,16,699,6.99,8,100,False
iteration18,17,721,7.21,9,100,False
iteration18,18,814,8.14,9,100,False
iteration18,19,896,8.96,9,100,False
iteration18,20,900,9.0,9,100,False
iteration18,21,900,9.0,9,100,False
iteration18,22,900,9.0,9,100,False
iteration18,23,900,9.0,9,100,False
iteration18,24,899,8.99,9,100,False
iteration18,25,899,8.99,9,100,False
iteration18,26,900,9.0,10,100,True
iteration19,1,93,0.93,3,100,False
iteration19,2,279,2.79,6,100,False
iteration19,3,507,5.07,6,100,False
iteration19,4,600,6.0,6,100,False
iteration19,5,598,5.98,6,100,False
iteration19,6,599,5.99,6,100,False
iteration19,7,601,6.01,7,100,False
iteration19,8,623,6.23,7,100,False
iteration19,9,700,7.0,8,100,False
iteration19,10,770,7.7,8,100,False
iteration19,11,798,7.98,8,100,False
iteration19,12,800,8.0,8,100,False
iteration19,13,800,8.0,8,100,False
iteration19,14,799,7.99,8,100,False
iteration19,15,801,8.01,9,100,False
iteration19,16,822,8.22,9,100,False
iteration19,17,900,9.0,9,100,False
iteration19,18,899,8.99,9,100,False
iteration19,19,898,8.98,9,100,False
iteration19,20,899,8.99,9,100,False
iteration19,21,899,8.99,9,100,False
iteration19,22,899,8.99,9,100,False
iteration19,23,897,8.97,9,100,False
iteration19,24,900,9.0,9,100,False
iteration19,25,898,8.98,9,100,False
iteration19,26,898,8.98,9,100,False
iteration19,27,899,8.99,9,100,False
iteration19,28,898,8.98,9,100,False
iteration19,29,897,8.97,9,100,False
iteration19,30,897,8.97,9,100,False
iteration19,31,898,8.98,9,100,False
iteration19,32,897,8.97,9,100,False
iteration19,33,899,8.99,9,100,False
iteration19,34,900,9.0,9,100,False
iteration19,35,899,8.99,9,100,False
iteration19,36,897,8.97,9,100,False
iteration19,37,900,9.0,9,100,False
iteration19,38,900,9.0,9,100,False
iteration19,39,899,8.99,9,100,False
iteration19,40,900,9.0,9,100,False
iteration19,41,899,8.99,9,100,False
iteration19,42,900,9.0,9,100,False
iteration19,43,900,9.0,9,100,False
iteration19,44,899,8.99,9,100,False
iteration19,45,900,9.0,9,100,False
iteration19,46,899,8.99,9,100,False
iteration19,47,900,9.0,9,100,False
iteration19,48,899,8.99,9,100,False
iteration19,49,898,8.98,9,100,False
iteration19,50,898,8.98,9,100,False
iteration19,51,899,8.99,9,100,False
iteration19,52,900,9.0,9,100,False
iteration19,53,900,9.0,9,100,False
iteration19,54,898,8.98,9,100,False
iteration19,55,900,9.0,9,100,False
iteration19,56,900,9.0,9,100,False
iteration19,57,900,9.0,9,100,False
iteration19,58,900,9.0,9,100,False
iteration19,59,898,8.98,10,100,True
iteration20,1,103,1.03,4,100,False
iteration20,2,319,3.19,6,100,False
iteration20,3,536,5.36,6,100,False
iteration20,4,598,5.98,6,100,False
iteration20,5,598,5.98,6,100,False
iteration20,6,600,6.0,6,100,False
iteration20,7,600,6.0,6,100,False
iteration20,8,599,5.99,6,100,False
iteration20,9,600,6.0,6,100,False
iteration20,10,600,6.0,7,100,False
iteration20,11,611,6.11,7,100,False
iteration20,12,694,6.94,7,100,False
iteration20,13,698,6.98,7,100,False
iteration20,14,700,7.0,8,100,False
iteration20,15,714,7.14,8,100,False
iteration20,16,797,7.97,8,100,False
iteration20,17,800,8.0,8,100,False
iteration20,18,799,7.99,9,100,False
iteration20,19,820,8.2,9,100,False
iteration20,20,900,9.0,9,100,False
iteration20,21,900,9.0,9,100,False
iteration20,22,900,9.0,10,100,True
iteration21,1,103,1.03,3,100,False
iteration21,2,260,2.6,6,100,False
iteration21,3,540,5.4,6,100,False
iteration21,4,600,6.0,6,100,False
iteration21,5,600,6.0,7,100,False
iteration21,6,619,6.19,7,100,False
iteration21,7,697,6.97,7,100,False
iteration21,8,698,6.98,7,100,False
iteration21,9,701,7.01,8,100,False
iteration21,10,718,7.18,8,100,False
iteration21,11,797,7.97,8,100,False
iteration21,12,800,8.0,8,100,False
iteration21,13,800,8.0,9,100,False
iteration21,14,819,8.19,9,100,False
iteration21,15,900,9.0,9,100,False
iteration21,16,899,8.99,9,100,False
iteration21,17,901,9.01,10,100,True
iteration22,1,102,1.02,3,100,False
iteration22,2,269,2.69,5,100,False
iteration22,3,459,4.59,6,100,False
iteration22,4,521,5.21,6,100,False
iteration22,5,599,5.99,6,100,False
iteration22,6,600,6.0,6,100,False
iteration22,7,600,6.0,7,100,False
